"user_id";"signup_date";"onboarding_date";"activation_date";"trial_start_date";"conversion_date";"country";"device";"age_clean";"acquisition_channel";"signed_up";"completed_onboarding";"activated_core_feature";"started_trial";"converted_to_paid";"active_after_30_days";"plan_type";"subscription_revenue";"marketing_spend_cleaned"
100157;"2025-11-02";"2025-11-06";"";"";"";"Australia";"Mobile";37;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;7.17
100158;"2024-10-19";"";"";"";"";"India";"Tablet";34;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;12.86
100159;"2025-10-20";"2025-10-22";"2025-10-26";"";"";"United States";"Tablet";42;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100160;"";"";"";"";"";"Germany";"Mobile";32;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;13.86
100161;"2025-06-29";"2025-06-29";"2025-01-07";"2025-07-08";"";"Unknown";"Mobile";37;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
100162;"2025-01-30";"2025-02-02";"";"";"";"United States";"Desktop";38;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;2.96
100163;"";"";"";"";"";"United States";"Desktop";36;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100164;"2025-10-16";"2025-10-20";"2025-10-23";"";"";"United States";"Tablet";16;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100165;"2025-03-24";"";"";"";"";"India";"Desktop";29;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100166;"2024-09-15";"";"";"";"";"United States";"Desktop";27;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100167;"2024-09-07";"2024-09-08";"2024-09-14";"2024-09-22";"";"Canada";"Mobile";28;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
100168;"2024-12-27";"";"";"";"";"Germany";"Mobile";46;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.52
100169;"2024-08-06";"2024-09-08";"2024-08-15";"2024-08-22";"";"India";"Desktop";37;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
100170;"";"";"";"";"";"United States";"Mobile";49;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100171;"2024-06-19";"2024-06-21";"";"";"";"United States";"Desktop";16;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100172;"2025-08-05";"";"";"";"";"Canada";"Mobile";26;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100173;"2024-09-05";"2024-09-09";"";"";"";"India";"Mobile";22;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100174;"2025-10-03";"";"";"";"";"United States";"Desktop";20;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;13.19
100175;"2025-10-27";"";"";"";"";"Australia";"Mobile";0;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100176;"2024-04-15";"2024-04-16";"2024-04-19";"";"";"Germany";"Desktop";22;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100177;"2025-08-27";"";"";"";"";"India";"Tablet";34;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100178;"2025-06-24";"2025-06-24";"";"";"";"Germany";"Desktop";23;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100179;"2024-08-03";"2024-08-04";"";"";"";"Canada";"Desktop";32;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100180;"2025-10-31";"2025-10-31";"2025-02-11";"2025-11-06";"";"United Kingdom";"Mobile";16;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
100181;"2024-10-21";"";"";"";"";"India";"Desktop";23;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100182;"2024-11-28";"2024-12-02";"2024-12-08";"2024-12-15";"2024-12-27";"United States";"Desktop";42;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;0.0
100183;"2025-08-17";"";"";"";"";"United States";"Desktop";29;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.03
100184;"2025-02-21";"";"";"";"";"United States";"Mobile";36;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.65
100185;"2024-08-08";"2024-08-09";"2024-08-15";"2024-08-18";"";"United Kingdom";"Mobile";16;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
100186;"2024-08-20";"2024-08-22";"";"";"";"India";"Mobile";25;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100187;"2025-02-15";"2025-02-16";"2025-02-18";"";"";"Unknown";"Desktop";39;"Direct";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100188;"2025-02-01";"2025-01-05";"2025-01-11";"2025-01-20";"";"Germany";"Unknown";37;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;14.68
100189;"2025-09-26";"2025-09-27";"2025-10-02";"";"";"United States";"Mobile";43;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100190;"2025-04-26";"2025-04-29";"2025-04-30";"2025-05-06";"2025-05-16";"United States";"Desktop";36;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Pro";79;0.0
100191;"2025-05-09";"";"";"";"";"India";"Mobile";33;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100192;"2024-07-16";"2024-07-17";"";"";"";"Germany";"Mobile";27;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100193;"2025-06-18";"2025-06-22";"2025-06-25";"";"";"India";"Mobile";28;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;1.7
100194;"2025-05-25";"";"";"";"";"Australia";"Mobile";16;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100195;"2025-01-05";"";"";"";"";"Germany";"Mobile";31;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100196;"2025-06-23";"";"";"";"";"United States";"Desktop";21;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100197;"2025-04-09";"2025-12-04";"2025-04-14";"2025-04-17";"";"Germany";"Mobile";16;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;8.33
100198;"2025-02-15";"2025-02-18";"";"";"";"Germany";"Unknown";35;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100199;"2024-11-17";"";"";"";"";"India";"Desktop";32;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100200;"2025-03-26";"2025-03-26";"2025-03-31";"2025-03-31";"";"Canada";"Mobile";36;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.85
100201;"2024-09-19";"2024-09-19";"2024-09-22";"2024-09-22";"";"India";"Mobile";33;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;4.29
100202;"2024-08-29";"2024-08-31";"";"";"";"Canada";"Desktop";33;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100203;"2025-12-06";"";"";"";"";"Germany";"Desktop";36;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;19.64
100204;"2025-03-19";"2025-03-20";"";"";"";"Australia";"Desktop";19;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.71
100205;"2025-05-20";"2025-05-23";"2025-05-27";"";"";"United States";"Desktop";28;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100206;"2024-01-12";"";"";"";"";"United States";"Unknown";32;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100207;"2025-01-04";"2025-01-06";"";"";"";"India";"Desktop";40;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100208;"2024-08-12";"2024-08-13";"";"";"";"United Kingdom";"Desktop";36;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100209;"2025-06-26";"";"";"";"";"United Kingdom";"Tablet";36;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.34
100210;"";"";"";"";"";"United States";"Tablet";24;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100211;"2024-12-26";"2024-12-26";"";"";"";"Canada";"Desktop";42;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100212;"2025-05-25";"2025-05-26";"";"";"";"Germany";"Desktop";37;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;3.8
100213;"2025-01-19";"2025-01-20";"2025-01-26";"2025-02-03";"";"India";"Tablet";40;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;27.89
100214;"2024-04-28";"2024-04-29";"";"";"";"United States";"Mobile";37;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100215;"";"";"";"";"";"United States";"Tablet";16;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100216;"2024-12-02";"";"";"";"";"Germany";"Desktop";23;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100217;"2025-06-01";"2025-06-01";"2025-06-07";"2025-09-06";"2025-06-21";"United States";"Mobile";35;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
100218;"2024-09-17";"2024-09-19";"";"";"";"United States";"Desktop";28;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100219;"2025-01-06";"2025-01-08";"";"";"";"Unknown";"Mobile";42;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100220;"2025-07-04";"";"";"";"";"United States";"Desktop";28;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;16.23
100221;"2025-09-06";"2025-09-07";"2025-09-12";"";"";"United States";"Desktop";28;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100222;"";"";"";"";"";"United States";"Desktop";24;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100223;"";"";"";"";"";"United States";"Mobile";31;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100224;"2025-01-14";"2025-01-15";"2025-01-20";"2025-01-21";"2025-01-26";"India";"Desktop";27;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
100225;"2025-02-20";"2025-02-22";"";"";"";"United States";"Desktop";21;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;4.49
100226;"2025-06-27";"2025-06-29";"2025-07-03";"";"";"United States";"Mobile";34;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;23.13
100227;"2025-09-20";"";"";"";"";"United States";"Mobile";33;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100228;"";"";"";"";"";"United Kingdom";"Desktop";28;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100229;"2024-04-25";"2024-04-26";"";"";"";"Unknown";"Mobile";36;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;5.83
100230;"2024-05-21";"";"";"";"";"United Kingdom";"Desktop";16;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100231;"2025-10-23";"2025-10-24";"";"";"";"United States";"Mobile";24;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.46
100232;"2025-07-12";"";"";"";"";"India";"Mobile";29;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100233;"2024-04-03";"";"";"";"";"Australia";"Desktop";37;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;14.49
100234;"2024-11-20";"";"";"";"";"Canada";"Desktop";19;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100235;"2025-10-15";"2025-10-18";"";"";"";"United States";"Tablet";38;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100236;"2024-06-07";"";"";"";"";"Canada";"Mobile";41;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100237;"2025-11-25";"2025-11-26";"2025-11-27";"2025-11-29";"2025-12-02";"Unknown";"Mobile";22;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
100238;"2025-01-22";"2025-01-25";"2025-01-28";"2025-01-31";"2025-02-12";"United States";"Desktop";22;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
100239;"2024-11-10";"2024-11-14";"2024-11-18";"2024-11-24";"";"United States";"Mobile";26;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;9.47
100240;"2024-08-29";"2024-08-30";"2024-09-01";"";"";"United States";"Desktop";42;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;7.04
100241;"2024-11-15";"";"";"";"";"United Kingdom";"Mobile";24;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100242;"2025-10-08";"2025-10-09";"";"";"";"United Kingdom";"Mobile";32;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100243;"2025-09-11";"2025-09-11";"2025-09-14";"";"";"United Kingdom";"Mobile";17;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;4.25
100244;"2024-07-01";"";"";"";"";"United Kingdom";"Mobile";39;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100245;"";"";"";"";"";"United States";"Desktop";39;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;18.86
100246;"2025-07-11";"2025-07-12";"2025-07-14";"2025-07-16";"";"United States";"Unknown";51;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
100247;"";"";"";"";"";"United States";"Mobile";0;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100248;"2025-10-01";"2025-10-04";"2025-10-08";"2025-10-09";"";"Germany";"Desktop";30;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
100249;"2025-02-06";"";"";"";"";"United States";"Desktop";17;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.37
100250;"2025-08-27";"";"";"";"";"Canada";"Desktop";43;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;28.66
100251;"2024-10-31";"2024-10-31";"2024-11-05";"2024-11-08";"2024-11-21";"Australia";"Mobile";43;"Direct";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;0.0
100252;"";"";"";"";"";"Canada";"Mobile";24;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100253;"";"";"";"";"";"India";"Desktop";29;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100254;"2025-03-26";"2025-03-29";"2025-04-03";"2025-04-04";"";"India";"Desktop";0;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;14.41
100255;"2024-09-28";"2024-10-01";"2024-10-07";"2024-10-14";"2024-10-21";"India";"Mobile";38;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
100256;"2024-08-10";"";"";"";"";"India";"Desktop";40;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100257;"2025-11-28";"2025-12-01";"";"";"";"United States";"Desktop";46;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;4.5
100258;"2025-12-04";"";"";"";"";"Unknown";"Desktop";30;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100259;"2025-12-24";"";"";"";"";"United States";"Desktop";23;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100260;"2025-05-24";"2025-05-25";"";"";"";"United Kingdom";"Mobile";28;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100261;"2024-03-11";"2024-03-12";"2024-03-15";"";"";"United States";"Unknown";0;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;8.85
100262;"2025-08-17";"2025-08-17";"";"";"";"India";"Mobile";26;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100263;"2025-09-05";"";"";"";"";"India";"Mobile";58;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100264;"2025-05-26";"";"";"";"";"Germany";"Desktop";34;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100265;"2024-09-30";"2024-10-02";"2024-10-02";"";"";"Germany";"Tablet";41;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100266;"2025-04-07";"2025-04-10";"2025-04-14";"2025-04-20";"2025-05-03";"United States";"Mobile";42;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
100267;"";"";"";"";"";"United States";"Desktop";39;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100268;"2025-01-13";"2025-01-13";"2025-01-17";"2025-01-25";"2025-02-08";"India";"Mobile";40;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
100269;"";"";"";"";"";"Canada";"Desktop";31;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100270;"2025-10-19";"2025-10-19";"2025-10-21";"";"";"United States";"Mobile";25;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100271;"2024-08-25";"2024-08-29";"2024-09-01";"";"";"India";"Mobile";20;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100272;"";"";"";"";"";"United Kingdom";"Desktop";41;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100273;"2024-05-26";"2024-05-29";"";"";"";"United States";"Desktop";39;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100274;"2025-06-21";"2025-06-25";"";"";"";"Australia";"Mobile";32;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100275;"";"";"";"";"";"United States";"Mobile";39;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100276;"";"";"";"";"";"Australia";"Desktop";35;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;19.97
100277;"2024-10-29";"2024-10-31";"2024-11-01";"2024-11-03";"";"Canada";"Desktop";29;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;16.97
100278;"2025-05-08";"2025-05-08";"2025-05-08";"2025-05-09";"";"India";"Desktop";18;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;7.96
100279;"2025-05-11";"";"";"";"";"United States";"Desktop";34;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100280;"2025-07-01";"2025-07-04";"";"";"";"Germany";"Desktop";40;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100281;"2025-01-15";"2025-01-17";"2025-01-21";"2025-01-29";"2025-02-03";"United Kingdom";"Desktop";31;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;10.0
100282;"2025-02-13";"2025-02-16";"2025-02-18";"2025-02-19";"";"United States";"Tablet";53;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;18.55
100283;"2025-06-17";"2025-06-21";"2025-06-26";"";"";"United States";"Mobile";34;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;4.69
100284;"2025-07-07";"2025-07-07";"";"";"";"India";"Unknown";26;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100285;"2025-06-15";"2025-06-16";"2025-06-19";"";"";"United States";"Desktop";22;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100286;"2025-05-05";"2025-06-05";"2025-05-11";"2025-05-17";"2025-05-27";"India";"Mobile";35;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;8.63
100287;"";"";"";"";"";"United Kingdom";"Desktop";33;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100288;"2025-02-18";"2025-02-21";"2025-02-22";"";"";"United States";"Mobile";16;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
100289;"2024-06-25";"2024-06-29";"";"";"";"Germany";"Mobile";26;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100290;"2024-09-27";"2024-09-27";"";"";"";"Germany";"Mobile";26;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100291;"2025-08-10";"2025-10-10";"2025-10-10";"";"";"Germany";"Desktop";25;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;38.8
100292;"2025-04-21";"";"";"";"";"United States";"Mobile";37;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100293;"2024-05-11";"2024-05-15";"";"";"";"Germany";"Desktop";22;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100294;"2024-08-24";"";"";"";"";"United Kingdom";"Desktop";43;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100295;"2024-07-24";"2024-07-24";"";"";"";"Canada";"Desktop";37;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100296;"";"";"";"";"";"United States";"Mobile";32;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100297;"2025-11-13";"";"";"";"";"United States";"Mobile";39;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;10.63
100298;"2024-11-07";"";"";"";"";"Unknown";"Desktop";0;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.84
100299;"2024-04-09";"2024-10-04";"";"";"";"Canada";"Mobile";40;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
100300;"";"";"";"";"";"Unknown";"Mobile";36;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
