user_id,signup_date_raw,acquisition_channel,country_raw,device_raw,age,marketing_spend,session_count,visited_site,signed_up,completed_onboarding,onboarding_date_raw,activated_core_feature,activation_date_raw,started_trial,trial_start_date_raw,converted_to_paid,conversion_date_raw,plan_type,active_after_30_days
103953,"Apr 23, 2024",Social Media,CA,Mobile Phone,25,0,7,Yes,Yes,No,,No,,No,,No,,Basic,
105772,,Social Media,Germany,PC,31,0,2,Yes,No,No,,No,,No,,No,,Pro,
103127,"Jan 29, 2025",Social Media,U.S.A,tablet,23,0,5,Yes,Yes,No,,No,,No,,No,,Basic,
100353,06/19/2025,Paid Ads,England,phone,24,6.76,3,Yes,Yes,Yes,20-06-2025,Yes,24-06-2025,Yes,06/24/2025,No,,Basic,
106748,10-05-2025,Paid Ads,Australia,phone,33,7.55,5,Yes,Yes,Yes,05/14/2025,No,,No,,No,,,
104476,"Jun 21, 2025",Organic Search,United Kingdom,Desk top,16,0,3,Yes,Yes,Yes,21-06-2025,Yes,24-06-2025,Yes,28-06-2025,No,,Pro,
104315,"May 13, 2024",Paid Ads,,phone,42,15.97,1,Yes,Yes,Yes,14-05-2024,Yes,18-05-2024,No,,No,,Basic,
104675,,Social Media,England,Desk top,30,0,5,Yes,No,No,,No,,No,,No,,Pro,
101423,18-06-2025,Organic Search,canada,Desk top,24,0,3,Yes,Yes,Yes,06/21/2025,Yes,06/23/2025,No,,No,,Pro,
103381,06-01-2024,Social Media,germany,Desk top,26,0,6,Yes,Yes,Yes,01-10-2024,Yes,"Jan 14, 2024",Yes,15-01-2024,Yes,01/17/2024,Pro,Yes
106150,"May 19, 2024",Direct,,desktop,42,0,4,Yes,Yes,Yes,"May 22, 2024",No,,No,,No,,Pro,
105202,29-07-2025,Paid Ads,United States,MOBILE,34,13.4,2,Yes,Yes,No,,No,,No,,No,,Basic,
102981,,Paid Ads,us,Desktop,28,15.07,7,Yes,No,No,,No,,No,,No,,Pro,
104843,"Sep 21, 2024",Social Media,DE,phone,16,,7,Yes,Yes,Yes,22-09-2024,Yes,22-09-2024,No,,No,,Pro,
101604,"Jan 24, 2025",Social Media,india,Desk top,37,0,3,Yes,Yes,Yes,28-01-2025,Yes,02-02-2025,Yes,02-02-2025,No,,Pro,
105013,26-10-2025,Referral,uk,Tab,29,,3,Yes,Yes,Yes,27-10-2025,Yes,31-10-2025,Yes,01-11-2025,No,,Basic,
100788,13-10-2024,Email Campaign,us,PC,36,17.25,,Yes,Yes,No,,No,,No,,No,,Basic,
106428,21-07-2025,Organic Search,India,DESKTOP,23,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
103594,"Aug 18, 2024",Organic Search,USA,DESKTOP,20,0,6,Yes,Yes,Yes,18-08-2024,Yes,24-08-2024,Yes,08/25/2024,Yes,29-08-2024,Basic,No
106223,27-06-2024,Social Media,CA,Mobile,50,0,4,Yes,Yes,Yes,06/28/2024,Yes,07-02-2024,Yes,07-07-2024,Yes,15-07-2024,Basic,Yes
106201,24-08-2025,Direct,United states,Desktop,22,,5,Yes,Yes,Yes,26-08-2025,Yes,26-08-2025,No,,No,,Basic,
102920,02-12-2024,Paid Ads,,phone,34,3.6,2,Yes,Yes,Yes,"Dec 04, 2024",No,,No,,No,,Pro,
104771,"Dec 12, 2024",Paid Ads,IN,Desktop,41,8.47,7,Yes,Yes,No,,No,,No,,No,,Basic,
101921,10-09-2024,Organic Search,us,desktop,37,0,6,Yes,Yes,Yes,11-09-2024,Yes,"Sep 13, 2024",No,,No,,Basic,
100524,,Organic Search,America,phone,41,0,,Yes,No,No,,No,,No,,No,,Basic,
104069,10-11-2025,Paid Ads,australia,Desk top,28,9.45,3,Yes,Yes,Yes,12-10-2025,Yes,10/18/2025,Yes,21-10-2025,No,,Pro,
105877,"Apr 28, 2024",Referral,Deutschland,Desktop,36,0,7,Yes,Yes,Yes,29-04-2024,Yes,05-01-2024,No,,No,,Basic,
105579,20-09-2024,Paid Ads,australia,Tablet,32,4.82,2,Yes,Yes,No,,No,,No,,No,,Pro,
105168,26-06-2025,Email Campaign,Australia,Desk top,46,5.8,5,Yes,Yes,Yes,"Jun 30, 2025",No,,No,,No,,,
101581,25-10-2025,Paid Ads,IND,PC,26,3.93,,Yes,Yes,Yes,25-10-2025,No,,No,,No,,Basic,
107140,19-12-2025,Referral,UK,Desk top,47,0,9,Yes,Yes,Yes,22-12-2025,Yes,22-12-2025,No,,No,,Pro,
106600,22-07-2024,Organic Search,IN,Desk top,36,0,5,Yes,Yes,Yes,25-07-2024,No,,No,,No,,Basic,
102969,06-12-2024,Paid Ads,United states,PC,23,30.92,7,Yes,Yes,Yes,06-12-2024,Yes,"Dec 07, 2024",Yes,12-12-2024,Yes,"Dec 26, 2024",Basic,Yes
100907,"Jun 28, 2024",Social Media,United states,Mobile Phone,38,0,4,Yes,Yes,Yes,06/29/2024,Yes,01-07-2024,Yes,02-07-2024,No,,Basic,
105449,10-07-2025,Paid Ads,germany,,21,14.9,5,Yes,Yes,No,,No,,No,,No,,Pro,
105037,02-07-2025,Organic Search,Can.,iPad,36,0,2,Yes,Yes,Yes,07-02-2025,No,,No,,No,,Basic,
106074,02-11-2024,Email Campaign,Germany,Desktop,21,19.81,1,Yes,Yes,Yes,11-02-2024,Yes,"Nov 04, 2024",Yes,06-11-2024,No,,Pro,
103150,12-09-2025,Direct,us,PC,30,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
100074,09/19/2024,Paid Ads,U.S.A,DESKTOP,20,14.2,6,Yes,Yes,Yes,19-09-2024,No,,No,,No,,Basic,
104798,"Jul 03, 2025",Organic Search,USA,TABLET,33,0,7,Yes,Yes,Yes,07-03-2025,No,,No,,No,,Pro,
103847,04/30/2025,Paid Ads,USA,iPad,28,4.1,5,Yes,Yes,Yes,05-01-2025,Yes,"May 04, 2025",Yes,13-05-2025,No,,Pro,
102933,21-04-2025,Paid Ads,U.S.A,PC,28,18.47,3,Yes,Yes,No,,No,,No,,No,,Basic,
102935,12/27/2024,Paid Ads,australia,iPad,17,15.2,6,Yes,Yes,Yes,29-12-2024,Yes,03-01-2025,Yes,09-01-2025,Yes,22-01-2025,Enterprise,No
100141,03-07-2025,Paid Ads,AU,Desk top,23,3.56,6,Yes,Yes,No,,No,,No,,No,,Basic,
102529,12-05-2024,Direct,Canada,Mobile,46,0,7,Yes,Yes,Yes,12-06-2024,No,,No,,No,,Pro,
106465,24-01-2025,Referral,England,Mobile Phone,43,0,5,Yes,Yes,Yes,"Jan 25, 2025",Yes,27-01-2025,Yes,04-02-2025,No,,Basic,
105346,"Jun 01, 2025",Social Media,America,DESKTOP,36,0,4,Yes,Yes,Yes,01-06-2025,Yes,06-07-2025,Yes,06/15/2025,Yes,17-06-2025,Pro,Yes
106091,,Paid Ads,DE,Tablet,27,9.68,5,Yes,No,No,,No,,No,,No,,Basic,
102754,16-02-2024,Referral,America,Desk top,28,0,4,Yes,Yes,Yes,20-02-2024,No,,No,,No,,Basic,
102176,01-04-2025,Email Campaign,us,DESKTOP,29,7.14,4,Yes,Yes,No,,No,,No,,No,,Basic,
107101,08-03-2024,Organic Search,CA,desktop,35,0,5,Yes,Yes,Yes,10-03-2024,Yes,10-03-2024,Yes,17-03-2024,No,,Basic,
106503,"Sep 04, 2025",Email Campaign,Australia,DESKTOP,19,3.89,3,Yes,Yes,Yes,06-09-2025,Yes,"Sep 06, 2025",Yes,15-09-2025,No,,Pro,
104329,22-02-2025,Social Media,germany,DESKTOP,42,0,2,Yes,Yes,Yes,02/24/2025,Yes,27-02-2025,Yes,"Mar 08, 2025",No,,Basic,
100403,,Social Media,CA,Mobile,24,0,-1,Yes,No,No,,No,,No,,No,,Basic,
101058,11-01-2025,Organic Search,IN,PC,28,0,5,Yes,Yes,Yes,11-01-2025,Yes,01/15/2025,Yes,01/21/2025,Yes,"Jan 25, 2025",Basic,Yes
104262,21-05-2024,Paid Ads,IN,MOBILE,34,14.69,-1,Yes,Yes,Yes,05/21/2024,Yes,"May 25, 2024",No,,No,,Basic,
101206,13-01-2025,Referral,England,Mobile,33,0,7,Yes,Yes,Yes,17-01-2025,Yes,"Jan 23, 2025",No,,No,,Enterprise,
100129,"Oct 16, 2025",Social Media,india,TABLET,17,0,8,Yes,Yes,Yes,18-10-2025,No,,No,,No,,Basic,
103806,04/20/2025,Organic Search,UK,MOBILE,45,0,3,Yes,Yes,No,,No,,No,,No,,Pro,
102017,,Social Media,Canada,Mobile Phone,22,0,7,Yes,No,No,,No,,No,,No,,Basic,
101603,"May 15, 2025",Paid Ads,,DESKTOP,32,12.24,8,Yes,Yes,Yes,17-05-2025,Yes,18-05-2025,No,,No,,Basic,
103708,07-11-2024,Paid Ads,,Desk top,40,29.53,5,Yes,Yes,No,,No,,No,,No,,Basic,
100433,"Feb 08, 2024",Organic Search,uk,DESKTOP,34,0,6,Yes,Yes,Yes,02-11-2024,Yes,14-02-2024,No,,No,,Pro,
100369,13-11-2025,Social Media,United States,,36,0,4,Yes,Yes,Yes,"Nov 13, 2025",Yes,11/18/2025,Yes,19-11-2025,No,,Basic,
103162,05/22/2025,Organic Search,America,DESKTOP,30,0,7,Yes,Yes,Yes,25-05-2025,No,,No,,No,,Enterprise,
100995,,Organic Search,U.S.A,Desk top,35,0,7,Yes,No,No,,No,,No,,No,,Basic,
104801,"Jan 22, 2025",Organic Search,United states,mobile,31,0,5,Yes,Yes,Yes,24-01-2025,No,,No,,No,,Basic,
102828,08-04-2024,Social Media,Germany,mobile,24,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
106300,04-01-2025,Organic Search,IN,desktop,28,0,9,Yes,Yes,Yes,"Apr 05, 2025",Yes,05-04-2025,No,,No,,Enterprise,
107127,07-09-2025,Social Media,United states,desktop,31,0,6,Yes,Yes,Yes,09-07-2025,No,,No,,No,,Enterprise,
103584,07-07-2025,Organic Search,Canada,MOBILE,27,0,6,Yes,Yes,Yes,08-07-2025,No,,No,,No,,Pro,
106184,16-08-2025,Referral,United States,desktop,42,0,5,Yes,Yes,Yes,08/19/2025,No,,No,,No,,Pro,
105342,12/20/2024,Social Media,America,MOBILE,32,0,4,Yes,Yes,Yes,12/23/2024,No,,No,,No,,Pro,
107035,06-09-2025,Email Campaign,America,phone,27,,7,Yes,Yes,No,,No,,No,,No,,Pro,
100096,,Social Media,U.S.A,DESKTOP,42,0,5,Yes,No,No,,No,,No,,No,,Basic,
107086,01-04-2025,Organic Search,United states,DESKTOP,41,0,4,Yes,Yes,Yes,08-01-2025,Yes,12-01-2025,Yes,21-01-2025,No,,Enterprise,
103358,15-03-2024,Paid Ads,Canada,Desk top,16,7.02,5,Yes,Yes,No,,No,,No,,No,,Pro,
102460,"Apr 05, 2025",Social Media,uk,DESKTOP,28,0,4,Yes,Yes,Yes,08-04-2025,No,,No,,No,,Pro,
105286,06-02-2025,Social Media,U.S.A,mobile,37,0,6,Yes,Yes,Yes,05-06-2025,No,,No,,No,,Basic,
105850,24-04-2024,Organic Search,us,Desk top,16,0,5,Yes,Yes,Yes,04/24/2024,No,,No,,No,,Basic,
103748,02-05-2025,Referral,USA,Mobile,45,0,11,Yes,Yes,Yes,03-05-2025,No,,No,,No,,Pro,
102396,"May 17, 2024",Paid Ads,India,Mobile Phone,25,3.38,8,Yes,Yes,Yes,05/18/2024,Yes,05/23/2024,Yes,05/28/2024,Yes,06-04-2024,Pro,No
106773,03/27/2025,Email Campaign,USA,DESKTOP,32,3.06,4,Yes,Yes,No,,No,,No,,No,,Basic,
101070,05-10-2025,Email Campaign,germany,PC,21,23.61,5,Yes,Yes,Yes,05-10-2025,Yes,10-10-2025,No,,No,,Enterprise,
101822,06/20/2025,Organic Search,United States,,,0,1,Yes,Yes,Yes,22-06-2025,Yes,06/28/2025,Yes,"Jul 06, 2025",No,,Basic,
102450,"Nov 11, 2024",Referral,Can.,Mobile,31,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
106375,24-02-2025,Social Media,Can.,iPad,28,0,2,Yes,Yes,No,,No,,No,,No,,Basic,
103250,"May 01, 2025",Organic Search,U.S.A,MOBILE,27,0,6,Yes,Yes,Yes,05-05-2025,Yes,"May 11, 2025",Yes,13-05-2025,No,,Pro,
104777,22-12-2024,Paid Ads,AU,TABLET,26,2.34,4,Yes,Yes,Yes,26-12-2024,Yes,12/27/2024,No,,No,,Basic,
105970,21-06-2025,Organic Search,United States,desktop,26,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
105023,15-04-2025,Direct,America,PC,28,0,6,Yes,Yes,Yes,04/19/2025,No,,No,,No,,Basic,
106750,29-10-2024,Social Media,India,DESKTOP,32,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
103729,"Apr 01, 2025",Organic Search,DE,desktop,47,0,8,Yes,Yes,Yes,04-04-2025,Yes,04-04-2025,Yes,04/13/2025,Yes,23-04-2025,Basic,Yes
100272,,Social Media,England,DESKTOP,41,0,5,Yes,No,No,,No,,No,,No,,Enterprise,
103084,,Social Media,Canada,DESKTOP,19,0,9,Yes,No,No,,No,,No,,No,,Basic,
105359,10-03-2025,Paid Ads,USA,desktop,25,11.56,7,Yes,Yes,Yes,"Mar 12, 2025",No,,No,,No,,Basic,
101237,,Paid Ads,U.S.A,MOBILE,42,17.72,4,Yes,No,No,,No,,No,,No,,Basic,
103544,17-08-2024,Organic Search,IN,Desktop,35,0,3,Yes,Yes,Yes,20-08-2024,No,,No,,No,,Basic,
104055,,Paid Ads,india,PC,,15.32,3,Yes,No,No,,No,,No,,No,,Enterprise,
104855,11-04-2025,Social Media,Aus,DESKTOP,28,0,4,Yes,Yes,Yes,12-04-2025,Yes,18-04-2025,Yes,21-04-2025,No,,Basic,
103318,22-04-2024,Referral,U.S.A,MOBILE,29,,-1,Yes,Yes,Yes,25-04-2024,No,,No,,No,,Enterprise,
104437,12-03-2024,Social Media,India,Mobile Phone,27,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
100346,12-08-2024,Direct,IND,Desk top,49,0,9,Yes,Yes,No,,No,,No,,No,,Pro,
103516,,Organic Search,USA,Desktop,24,0,4,Yes,No,No,,No,,No,,No,,Basic,
107172,11-03-2024,Paid Ads,United States,Desk top,40,15.31,6,Yes,Yes,No,,No,,No,,No,,Basic,
103191,13-07-2025,Social Media,United states,Tab,19,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
105541,"Jul 06, 2025",Organic Search,England,MOBILE,47,0,5,Yes,Yes,No,,No,,No,,No,,Pro,
106939,13-06-2025,Organic Search,CA,Mobile,28,0,5,Yes,Yes,No,,No,,No,,No,,Pro,
105118,18-02-2025,Referral,Germany,phone,25,0,4,Yes,Yes,Yes,"Feb 20, 2025",No,,No,,No,,Pro,
103315,"Jul 13, 2025",Paid Ads,USA,Mobile,36,7.33,4,Yes,Yes,Yes,17-07-2025,Yes,"Jul 20, 2025",Yes,24-07-2025,No,,Enterprise,
104037,03-04-2024,Referral,DE,Mobile,30,0,5,Yes,Yes,Yes,04-03-2024,No,,No,,No,,Basic,
101670,,Referral,UK,Desk top,36,0,5,Yes,No,No,,No,,No,,No,,Basic,
102875,,Paid Ads,England,,45,3.89,4,Yes,No,No,,No,,No,,No,,Basic,
102134,21-10-2025,Social Media,australia,Mobile,41,0,5,Yes,Yes,Yes,23-10-2025,Yes,10/26/2025,Yes,"Nov 02, 2025",No,,Pro,
100199,17-11-2024,Referral,IN,Desk top,32,0,12,Yes,Yes,No,,No,,No,,No,,Basic,
103002,02-11-2024,Social Media,Can.,,28,,-1,Yes,Yes,Yes,05-11-2024,Yes,08-11-2024,No,,No,,Basic,
103761,29-01-2025,Organic Search,IN,Desktop,33,0,4,Yes,Yes,Yes,01/31/2025,Yes,02-03-2025,No,,No,,Basic,
101174,24-09-2025,Organic Search,Australia,Mobile,30,0,10,Yes,Yes,Yes,09/28/2025,No,,No,,No,,,
102906,19-05-2025,Paid Ads,canada,Desktop,16,22.08,,Yes,Yes,Yes,05/23/2025,Yes,24-05-2025,Yes,29-05-2025,Yes,05-06-2025,Basic,Yes
104574,14-10-2024,Organic Search,IND,DESKTOP,18,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
106255,"Oct 29, 2024",Social Media,Australia,Desktop,48,0,5,Yes,Yes,Yes,"Nov 02, 2024",Yes,02-11-2024,Yes,02-11-2024,Yes,11-04-2024,Basic,Yes
105460,,Social Media,United States,phone,36,0,3,Yes,No,No,,No,,No,,No,,Basic,
101008,31-07-2025,Paid Ads,us,Desktop,39,13.13,4,Yes,Yes,Yes,08-02-2025,Yes,08-08-2025,No,,No,,Pro,
102941,10-09-2025,Social Media,India,Desk top,26,0,3,Yes,Yes,Yes,12-09-2025,No,,No,,No,,Pro,
104458,"Aug 16, 2024",Paid Ads,England,Mobile,43,16.93,1,Yes,Yes,No,,No,,No,,No,,Pro,
106239,06-10-2025,Organic Search,USA,Desktop,16,0,,Yes,Yes,Yes,10-06-2025,No,,No,,No,,Basic,
102840,30-01-2025,Organic Search,germany,Tablet,31,0,2,Yes,Yes,Yes,02-02-2025,No,,No,,No,,Basic,
105288,01-07-2025,Organic Search,us,DESKTOP,27,0,1,Yes,Yes,No,,No,,No,,No,,Basic,
103008,12-06-2025,Direct,Canada,MOBILE,41,0,6,Yes,Yes,Yes,"Jun 16, 2025",Yes,17-06-2025,Yes,19-06-2025,No,,Enterprise,
104988,,Social Media,United States,Mobile Phone,27,0,5,Yes,No,No,,No,,No,,No,,,
102755,02-09-2025,Paid Ads,U.K.,Mobile,24,13.53,7,Yes,Yes,No,,No,,No,,No,,,
100942,,Referral,U.S.A,Mobile Phone,39,0,3,Yes,No,No,,No,,No,,No,,Pro,
103086,01-02-2025,Organic Search,USA,MOBILE,35,0,2,Yes,Yes,No,,No,,No,,No,,Basic,
103073,,Paid Ads,United states,Mobile,31,,9,Yes,No,No,,No,,No,,No,,Basic,
103176,"Nov 16, 2024",Organic Search,America,desktop,25,0,3,Yes,Yes,Yes,17-11-2024,Yes,"Nov 21, 2024",No,,No,,Basic,
101562,08-09-2025,Social Media,CA,phone,40,0,3,Yes,Yes,Yes,09-09-2025,Yes,11-09-2025,Yes,09/14/2025,No,,Pro,
105537,08-06-2024,Paid Ads,IND,PC,21,-14.39,9,Yes,Yes,Yes,10-06-2024,Yes,06/13/2024,Yes,20-06-2024,Yes,04-07-2024,Pro,Yes
102046,14-03-2025,Paid Ads,U.S.A,DESKTOP,45,5.22,7,Yes,Yes,No,,No,,No,,No,,Pro,
106739,"Aug 29, 2024",Organic Search,AU,Mobile,19,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
107088,09-08-2025,Organic Search,,DESKTOP,29,0,5,Yes,Yes,Yes,12-09-2025,No,,No,,No,,Basic,
105200,,Paid Ads,,Desktop,28,11.85,6,Yes,No,No,,No,,No,,No,,Basic,
103395,04-03-2024,Organic Search,australia,Desktop,29,0,7,Yes,Yes,No,,No,,No,,No,,Pro,
104007,,Social Media,IND,desktop,42,0,1,Yes,No,No,,No,,No,,No,,Pro,
103093,"Dec 09, 2024",Direct,America,Desk top,36,0,2,Yes,Yes,Yes,12-12-2024,Yes,15-12-2024,Yes,23-12-2024,Yes,05-01-2025,Basic,Yes
103035,"Jul 28, 2024",Organic Search,United states,Desktop,47,0,6,Yes,Yes,Yes,07/28/2024,Yes,31-07-2024,No,,No,,Pro,
105942,"Sep 17, 2024",Paid Ads,uk,TABLET,34,8.27,6,Yes,Yes,No,,No,,No,,No,,Basic,
105178,05/20/2025,Social Media,IN,tablet,44,0,7,Yes,Yes,No,,No,,No,,No,,Basic,
107034,28-12-2024,Organic Search,Germany,MOBILE,30,0,6,Yes,Yes,Yes,28-12-2024,No,,No,,No,,Basic,
101639,18-11-2024,Organic Search,United States,DESKTOP,34,0,8,Yes,Yes,No,,No,,No,,No,,Pro,
103096,07-02-2025,Paid Ads,Canada,mobile,33,4.59,5,Yes,Yes,No,,No,,No,,No,,Basic,
100191,09-05-2025,Direct,india,phone,33,0,5,Yes,Yes,No,,No,,No,,No,,Basic,
102743,"Mar 30, 2025",Organic Search,IND,Desktop,28,0,5,Yes,Yes,No,,No,,No,,No,,Pro,
106646,"Oct 01, 2024",Email Campaign,Can.,Mobile,23,9.78,3,Yes,Yes,Yes,02-10-2024,Yes,06-10-2024,No,,No,,Basic,
105481,03-11-2024,Organic Search,United States,DESKTOP,16,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
102587,10-07-2024,Email Campaign,us,desktop,32,1.36,3,Yes,Yes,Yes,07/13/2024,Yes,07/18/2024,Yes,07/25/2024,Yes,"Aug 04, 2024",Basic,Yes
103629,13-10-2024,Organic Search,USA,Desk top,36,0,8,Yes,Yes,Yes,"Oct 16, 2024",Yes,18-10-2024,Yes,"Oct 25, 2024",Yes,30-10-2024,Basic,Yes
106289,"Nov 04, 2024",Email Campaign,germany,Mobile Phone,44,4.03,6,Yes,Yes,No,,No,,No,,No,,Basic,
102819,"Oct 20, 2025",Email Campaign,America,Tablet,,0.71,4,Yes,Yes,No,,No,,No,,No,,Basic,
101865,17-08-2024,Referral,CA,iPad,41,0,8,Yes,Yes,No,,No,,No,,No,,Basic,
103290,08-06-2025,Referral,us,PC,34,0,7,Yes,Yes,Yes,09-06-2025,Yes,06/15/2025,No,,No,,Basic,
102665,01-08-2024,Social Media,U.K.,MOBILE,25,0,5,Yes,Yes,No,,No,,No,,No,,Basic,
100106,16-11-2025,Organic Search,U.S.A,,31,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
102090,01-09-2024,Email Campaign,USA,desktop,49,38.96,3,Yes,Yes,No,,No,,No,,No,,Pro,
105439,09-07-2025,Organic Search,United states,PC,27,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
100401,25-06-2024,Social Media,United States,MOBILE,28,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
106925,11-04-2025,Social Media,AU,PC,29,,3,Yes,Yes,No,,No,,No,,No,,Basic,
101909,14-01-2024,Paid Ads,DE,Mobile Phone,46,11.52,6,Yes,Yes,No,,No,,No,,No,,,
100692,"Jul 30, 2025",Paid Ads,CA,desktop,32,11.86,6,Yes,Yes,Yes,08-01-2025,No,,No,,No,,Pro,
101258,30-12-2024,Email Campaign,DE,DESKTOP,,7.59,6,Yes,Yes,No,,No,,No,,No,,Pro,
102847,"Dec 01, 2024",Paid Ads,United States,Mobile,,15.52,5,Yes,Yes,No,,No,,No,,No,,Basic,
104452,"Nov 11, 2024",Referral,USA,desktop,28,0,,Yes,Yes,Yes,15-11-2024,Yes,"Nov 20, 2024",Yes,23-11-2024,Yes,06-12-2024,Enterprise,No
106687,02-08-2025,Email Campaign,AU,Mobile,26,2.86,-1,Yes,Yes,Yes,08-03-2025,Yes,03-08-2025,No,,No,,Basic,
106880,,Social Media,Can.,Desk top,35,0,4,Yes,No,No,,No,,No,,No,,Pro,
101193,"Feb 07, 2025",Organic Search,us,DESKTOP,33,0,7,Yes,Yes,Yes,"Feb 10, 2025",No,,No,,No,,Basic,
105756,,Social Media,UK,DESKTOP,45,0,3,Yes,No,No,,No,,No,,No,,Basic,
102617,03-05-2025,Paid Ads,Australia,DESKTOP,34,13.03,2,Yes,Yes,Yes,03-05-2025,No,,No,,No,,Basic,
104852,08-10-2025,Social Media,germany,Tab,31,0,3,Yes,Yes,Yes,10-08-2025,Yes,08/14/2025,Yes,16-08-2025,No,,Pro,
100183,17-08-2025,Paid Ads,U.S.A,desktop,29,5.03,2,Yes,Yes,No,,No,,No,,No,,Basic,
103222,,Paid Ads,Deutschland,Mobile Phone,32,22.42,,Yes,No,No,,No,,No,,No,,Enterprise,
105457,"Aug 24, 2025",Social Media,U.S.A,phone,34,0,9,Yes,Yes,Yes,24-08-2025,Yes,30-08-2025,No,,No,,Basic,
103194,11-11-2024,Paid Ads,Germany,desktop,41,8.97,,Yes,Yes,Yes,12-11-2024,Yes,"Nov 14, 2024",No,,No,,Basic,
105417,06-10-2025,Paid Ads,Aus,desktop,20,8.47,2,Yes,Yes,Yes,09-10-2025,Yes,09-10-2025,No,,No,,Pro,
101241,,Paid Ads,IN,phone,35,8.74,6,Yes,No,No,,No,,No,,No,,Pro,
103458,,Organic Search,germany,desktop,23,0,5,Yes,No,No,,No,,No,,No,,,
104192,05-09-2024,Organic Search,germany,Desktop,32,,4,Yes,Yes,Yes,07-09-2024,Yes,11-09-2024,No,,No,,Enterprise,
102586,02-04-2025,Social Media,Can.,MOBILE,39,0,9,Yes,Yes,Yes,08-02-2025,Yes,14-02-2025,No,,No,,Pro,
100505,05-11-2025,Email Campaign,America,Desktop,22,5.04,5,Yes,Yes,Yes,14-05-2025,No,,No,,No,,Pro,
107183,"Jun 08, 2025",Paid Ads,IND,Desktop,16,14.13,5,Yes,Yes,Yes,"Jun 11, 2025",Yes,16-06-2025,Yes,06/25/2025,Yes,02-07-2025,Basic,Yes
106012,02-07-2025,Social Media,America,Mobile,35,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
102504,"Mar 01, 2025",Referral,canada,mobile,37,0,9,Yes,Yes,Yes,02-03-2025,Yes,08-03-2025,Yes,16-03-2025,No,,Basic,
103492,09-10-2025,Social Media,DE,Mobile,28,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
100974,11/17/2025,Organic Search,Can.,MOBILE,38,0,8,Yes,Yes,No,,No,,No,,No,,Basic,
102560,12-01-2025,Referral,canada,MOBILE,46,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
101472,,Organic Search,Germany,Desk top,43,0,6,Yes,No,No,,No,,No,,No,,Enterprise,
102782,"Mar 27, 2024",Social Media,germany,MOBILE,38,0,5,Yes,Yes,Yes,28-03-2024,No,,No,,No,,Basic,
106149,"Nov 22, 2024",Paid Ads,United states,DESKTOP,16,8.84,5,Yes,Yes,Yes,11/24/2024,Yes,26-11-2024,No,,No,,Pro,
100561,,Organic Search,IND,mobile,34,0,9,Yes,No,No,,No,,No,,No,,Basic,
101908,,Email Campaign,Canada,phone,27,3.41,4,Yes,No,No,,No,,No,,No,,Pro,
106397,31-10-2024,Organic Search,United states,DESKTOP,46,0,-1,Yes,Yes,Yes,10/31/2024,Yes,05-11-2024,No,,No,,Pro,
104408,,Organic Search,USA,MOBILE,37,0,6,Yes,No,No,,No,,No,,No,,Basic,
100873,10/18/2025,Direct,australia,Desktop,,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
101002,08-05-2024,Organic Search,,mobile,16,0,4,Yes,Yes,Yes,08-05-2024,Yes,05-09-2024,Yes,17-05-2024,No,,Basic,
103963,"Nov 04, 2024",Social Media,CA,iPad,24,0,-1,Yes,Yes,No,,No,,No,,No,,Basic,
106926,11-07-2024,Direct,CA,mobile,33,0,-1,Yes,Yes,Yes,07-12-2024,No,,No,,No,,Enterprise,
101626,10-06-2025,Social Media,CA,MOBILE,32,0,2,Yes,Yes,Yes,"Jun 12, 2025",Yes,13-06-2025,Yes,"Jun 19, 2025",Yes,02-07-2025,Basic,Yes
102801,19-11-2025,Organic Search,IN,phone,33,0,8,Yes,Yes,Yes,"Nov 22, 2025",No,,No,,No,,Pro,
107191,11-07-2024,Paid Ads,DE,desktop,20,4.71,7,Yes,Yes,Yes,09-11-2024,Yes,14-11-2024,No,,No,,Basic,
100893,08/19/2025,Paid Ads,England,Desk top,36,13.92,2,Yes,Yes,Yes,19-08-2025,No,,No,,No,,Basic,
101770,04/21/2024,Referral,USA,,24,0,4,Yes,Yes,Yes,25-04-2024,Yes,26-04-2024,No,,No,,Basic,
107197,21-02-2025,Direct,Aus,Desk top,16,0,5,Yes,Yes,Yes,23-02-2025,Yes,02/26/2025,Yes,02-03-2025,No,,Pro,
105742,20-12-2024,Email Campaign,USA,,34,3.83,6,Yes,Yes,No,,No,,No,,No,,Basic,
